id	model_name	language	question_id	run_number	question_chars	context_chars	prompt_chars	response_chars	input_tokens_est_min	input_tokens_est_max	input_tokens_est_mid	response_tokens_est_min	response_tokens_est_max	response_tokens_est_mid	total_tokens_est_min	total_tokens_est_max	total_tokens_est_mid	max_model_len	max_model_len_source	remaining_output_tokens_est_min	remaining_output_tokens_est_max	effective_output_cap_est_min	effective_output_cap_est_max	would_exceed_max_len_est	base_question
2907	devstral-small-2-24b-instruct-2512-b200	HR	Q4_HR	3	105	1843	2521	1697	505	631	568	340	425	382	845	1056	950	16384	config	15753	15879	2048	2048	FALSE	Q4
2908	devstral-small-2-24b-instruct-2512-b200	HR	Q5_HR	1	109	1824	2506	2404	502	627	564	481	601	541	983	1228	1105	16384	config	15757	15882	2048	2048	FALSE	Q5
2909	devstral-small-2-24b-instruct-2512-b200	HR	Q5_HR	2	109	1824	2506	2404	502	627	564	481	601	541	983	1228	1105	16384	config	15757	15882	2048	2048	FALSE	Q5
2910	devstral-small-2-24b-instruct-2512-b200	HR	Q5_HR	3	109	1824	2506	2404	502	627	564	481	601	541	983	1228	1105	16384	config	15757	15882	2048	2048	FALSE	Q5
2911	devstral-small-2-24b-instruct-2512-b200	CS	Q1_CS	1	111	1887	2571	1787	515	643	579	358	447	402	873	1090	981	16384	config	15741	15869	2048	2048	FALSE	Q1
2912	devstral-small-2-24b-instruct-2512-b200	CS	Q1_CS	2	111	1887	2571	1787	515	643	579	358	447	402	873	1090	981	16384	config	15741	15869	2048	2048	FALSE	Q1
2913	devstral-small-2-24b-instruct-2512-b200	CS	Q1_CS	3	111	1887	2571	1787	515	643	579	358	447	402	873	1090	981	16384	config	15741	15869	2048	2048	FALSE	Q1
2914	devstral-small-2-24b-instruct-2512-b200	CS	Q2_CS	1	92	1862	2527	1529	506	632	569	306	383	344	812	1015	913	16384	config	15752	15878	2048	2048	FALSE	Q2
2915	devstral-small-2-24b-instruct-2512-b200	CS	Q2_CS	2	92	1862	2527	1529	506	632	569	306	383	344	812	1015	913	16384	config	15752	15878	2048	2048	FALSE	Q2
2916	devstral-small-2-24b-instruct-2512-b200	CS	Q2_CS	3	92	1862	2527	1529	506	632	569	306	383	344	812	1015	913	16384	config	15752	15878	2048	2048	FALSE	Q2
2917	devstral-small-2-24b-instruct-2512-b200	CS	Q3_CS	1	87	1901	2561	1785	513	641	577	357	447	402	870	1088	979	16384	config	15743	15871	2048	2048	FALSE	Q3
2918	devstral-small-2-24b-instruct-2512-b200	CS	Q3_CS	2	87	1901	2561	1785	513	641	577	357	447	402	870	1088	979	16384	config	15743	15871	2048	2048	FALSE	Q3
2919	devstral-small-2-24b-instruct-2512-b200	CS	Q3_CS	3	87	1901	2561	1785	513	641	577	357	447	402	870	1088	979	16384	config	15743	15871	2048	2048	FALSE	Q3
2920	devstral-small-2-24b-instruct-2512-b200	CS	Q4_CS	1	106	1843	2522	2054	505	631	568	411	514	462	916	1145	1030	16384	config	15753	15879	2048	2048	FALSE	Q4
2921	devstral-small-2-24b-instruct-2512-b200	CS	Q4_CS	2	106	1843	2522	1866	505	631	568	374	467	420	879	1098	988	16384	config	15753	15879	2048	2048	FALSE	Q4
2922	devstral-small-2-24b-instruct-2512-b200	CS	Q4_CS	3	106	1843	2522	1866	505	631	568	374	467	420	879	1098	988	16384	config	15753	15879	2048	2048	FALSE	Q4
2923	devstral-small-2-24b-instruct-2512-b200	CS	Q5_CS	1	100	1824	2497	1711	500	625	562	343	428	386	843	1053	948	16384	config	15759	15884	2048	2048	FALSE	Q5
2924	devstral-small-2-24b-instruct-2512-b200	CS	Q5_CS	2	100	1824	2497	1711	500	625	562	343	428	386	843	1053	948	16384	config	15759	15884	2048	2048	FALSE	Q5
2925	devstral-small-2-24b-instruct-2512-b200	CS	Q5_CS	3	100	1824	2497	1711	500	625	562	343	428	386	843	1053	948	16384	config	15759	15884	2048	2048	FALSE	Q5
2926	devstral-small-2-24b-instruct-2512-b200	DA	Q1_DA	1	134	1887	2594	1728	519	649	584	346	432	389	865	1081	973	16384	config	15735	15865	2048	2048	FALSE	Q1
2927	devstral-small-2-24b-instruct-2512-b200	DA	Q1_DA	2	134	1887	2594	1728	519	649	584	346	432	389	865	1081	973	16384	config	15735	15865	2048	2048	FALSE	Q1
2928	devstral-small-2-24b-instruct-2512-b200	DA	Q1_DA	3	134	1887	2594	1728	519	649	584	346	432	389	865	1081	973	16384	config	15735	15865	2048	2048	FALSE	Q1
2929	devstral-small-2-24b-instruct-2512-b200	DA	Q2_DA	1	93	1862	2528	1823	506	632	569	365	456	410	871	1088	979	16384	config	15752	15878	2048	2048	FALSE	Q2
2930	devstral-small-2-24b-instruct-2512-b200	DA	Q2_DA	2	93	1862	2528	1571	506	632	569	315	393	354	821	1025	923	16384	config	15752	15878	2048	2048	FALSE	Q2
2931	devstral-small-2-24b-instruct-2512-b200	DA	Q2_DA	3	93	1862	2528	1571	506	632	569	315	393	354	821	1025	923	16384	config	15752	15878	2048	2048	FALSE	Q2
2932	devstral-small-2-24b-instruct-2512-b200	DA	Q3_DA	1	98	1901	2572	1645	515	643	579	329	412	370	844	1055	949	16384	config	15741	15869	2048	2048	FALSE	Q3
2933	devstral-small-2-24b-instruct-2512-b200	DA	Q3_DA	2	98	1901	2572	1645	515	643	579	329	412	370	844	1055	949	16384	config	15741	15869	2048	2048	FALSE	Q3
2934	devstral-small-2-24b-instruct-2512-b200	DA	Q3_DA	3	98	1901	2572	1645	515	643	579	329	412	370	844	1055	949	16384	config	15741	15869	2048	2048	FALSE	Q3
2935	devstral-small-2-24b-instruct-2512-b200	DA	Q4_DA	1	106	1843	2522	2016	505	631	568	404	504	454	909	1135	1022	16384	config	15753	15879	2048	2048	FALSE	Q4
2936	devstral-small-2-24b-instruct-2512-b200	DA	Q4_DA	2	106	1843	2522	2016	505	631	568	404	504	454	909	1135	1022	16384	config	15753	15879	2048	2048	FALSE	Q4
2937	devstral-small-2-24b-instruct-2512-b200	DA	Q4_DA	3	106	1843	2522	2016	505	631	568	404	504	454	909	1135	1022	16384	config	15753	15879	2048	2048	FALSE	Q4
2938	devstral-small-2-24b-instruct-2512-b200	DA	Q5_DA	1	107	1824	2504	1585	501	626	564	317	397	357	818	1023	921	16384	config	15758	15883	2048	2048	FALSE	Q5
2939	devstral-small-2-24b-instruct-2512-b200	DA	Q5_DA	2	107	1824	2504	2260	501	626	564	452	565	508	953	1191	1072	16384	config	15758	15883	2048	2048	FALSE	Q5
2940	devstral-small-2-24b-instruct-2512-b200	DA	Q5_DA	3	107	1824	2504	2260	501	626	564	452	565	508	953	1191	1072	16384	config	15758	15883	2048	2048	FALSE	Q5
2941	devstral-small-2-24b-instruct-2512-b200	NL	Q1_NL	1	139	1887	2599	2188	520	650	585	438	547	492	958	1197	1077	16384	config	15734	15864	2048	2048	FALSE	Q1
2942	devstral-small-2-24b-instruct-2512-b200	NL	Q1_NL	2	139	1887	2599	2188	520	650	585	438	547	492	958	1197	1077	16384	config	15734	15864	2048	2048	FALSE	Q1
2943	devstral-small-2-24b-instruct-2512-b200	NL	Q1_NL	3	139	1887	2599	2188	520	650	585	438	547	492	958	1197	1077	16384	config	15734	15864	2048	2048	FALSE	Q1
2944	devstral-small-2-24b-instruct-2512-b200	NL	Q2_NL	1	92	1862	2527	2010	506	632	569	402	503	452	908	1135	1021	16384	config	15752	15878	2048	2048	FALSE	Q2
2945	devstral-small-2-24b-instruct-2512-b200	NL	Q2_NL	2	92	1862	2527	1961	506	632	569	393	491	442	899	1123	1011	16384	config	15752	15878	2048	2048	FALSE	Q2
2946	devstral-small-2-24b-instruct-2512-b200	NL	Q2_NL	3	92	1862	2527	1961	506	632	569	393	491	442	899	1123	1011	16384	config	15752	15878	2048	2048	FALSE	Q2
2947	devstral-small-2-24b-instruct-2512-b200	NL	Q3_NL	1	120	1901	2594	1862	519	649	584	373	466	420	892	1115	1004	16384	config	15735	15865	2048	2048	FALSE	Q3
2948	devstral-small-2-24b-instruct-2512-b200	NL	Q3_NL	2	120	1901	2594	2143	519	649	584	429	536	482	948	1185	1066	16384	config	15735	15865	2048	2048	FALSE	Q3
2949	devstral-small-2-24b-instruct-2512-b200	NL	Q3_NL	3	120	1901	2594	2143	519	649	584	429	536	482	948	1185	1066	16384	config	15735	15865	2048	2048	FALSE	Q3
2950	devstral-small-2-24b-instruct-2512-b200	NL	Q4_NL	1	111	1843	2527	2178	506	632	569	436	545	490	942	1177	1059	16384	config	15752	15878	2048	2048	FALSE	Q4
2951	devstral-small-2-24b-instruct-2512-b200	NL	Q4_NL	2	111	1843	2527	2275	506	632	569	455	569	512	961	1201	1081	16384	config	15752	15878	2048	2048	FALSE	Q4
2952	devstral-small-2-24b-instruct-2512-b200	NL	Q4_NL	3	111	1843	2527	2275	506	632	569	455	569	512	961	1201	1081	16384	config	15752	15878	2048	2048	FALSE	Q4
2953	devstral-small-2-24b-instruct-2512-b200	NL	Q5_NL	1	92	1824	2489	1520	498	623	560	304	380	342	802	1003	902	16384	config	15761	15886	2048	2048	FALSE	Q5
2954	devstral-small-2-24b-instruct-2512-b200	NL	Q5_NL	2	92	1824	2489	1520	498	623	560	304	380	342	802	1003	902	16384	config	15761	15886	2048	2048	FALSE	Q5
2955	devstral-small-2-24b-instruct-2512-b200	NL	Q5_NL	3	92	1824	2489	1520	498	623	560	304	380	342	802	1003	902	16384	config	15761	15886	2048	2048	FALSE	Q5
2956	devstral-small-2-24b-instruct-2512-b200	EN	Q1_EN	1	126	1887	2586	2067	518	647	582	414	517	466	932	1164	1048	16384	config	15737	15866	2048	2048	FALSE	Q1
2957	devstral-small-2-24b-instruct-2512-b200	EN	Q1_EN	2	126	1887	2586	2067	518	647	582	414	517	466	932	1164	1048	16384	config	15737	15866	2048	2048	FALSE	Q1
2958	devstral-small-2-24b-instruct-2512-b200	EN	Q1_EN	3	126	1887	2586	2067	518	647	582	414	517	466	932	1164	1048	16384	config	15737	15866	2048	2048	FALSE	Q1
2959	devstral-small-2-24b-instruct-2512-b200	EN	Q2_EN	1	77	1862	2512	1819	503	628	566	364	455	410	867	1083	976	16384	config	15756	15881	2048	2048	FALSE	Q2
2960	devstral-small-2-24b-instruct-2512-b200	EN	Q2_EN	2	77	1862	2512	1819	503	628	566	364	455	410	867	1083	976	16384	config	15756	15881	2048	2048	FALSE	Q2
2961	devstral-small-2-24b-instruct-2512-b200	EN	Q2_EN	3	77	1862	2512	1819	503	628	566	364	455	410	867	1083	976	16384	config	15756	15881	2048	2048	FALSE	Q2
2962	devstral-small-2-24b-instruct-2512-b200	EN	Q3_EN	1	101	1901	2575	2306	515	644	580	462	577	520	977	1221	1100	16384	config	15740	15869	2048	2048	FALSE	Q3
2963	devstral-small-2-24b-instruct-2512-b200	EN	Q3_EN	2	101	1901	2575	2111	515	644	580	423	528	476	938	1172	1056	16384	config	15740	15869	2048	2048	FALSE	Q3
2964	devstral-small-2-24b-instruct-2512-b200	EN	Q3_EN	3	101	1901	2575	2111	515	644	580	423	528	476	938	1172	1056	16384	config	15740	15869	2048	2048	FALSE	Q3
2965	devstral-small-2-24b-instruct-2512-b200	EN	Q4_EN	1	95	1843	2511	2002	503	628	566	401	501	451	904	1129	1017	16384	config	15756	15881	2048	2048	FALSE	Q4
2966	devstral-small-2-24b-instruct-2512-b200	EN	Q4_EN	2	95	1843	2511	2212	503	628	566	443	553	498	946	1181	1064	16384	config	15756	15881	2048	2048	FALSE	Q4
2967	devstral-small-2-24b-instruct-2512-b200	EN	Q4_EN	3	95	1843	2511	2212	503	628	566	443	553	498	946	1181	1064	16384	config	15756	15881	2048	2048	FALSE	Q4
2968	devstral-small-2-24b-instruct-2512-b200	EN	Q5_EN	1	88	1824	2485	2129	497	622	560	426	533	480	923	1155	1040	16384	config	15762	15887	2048	2048	FALSE	Q5
2969	devstral-small-2-24b-instruct-2512-b200	EN	Q5_EN	2	88	1824	2485	2129	497	622	560	426	533	480	923	1155	1040	16384	config	15762	15887	2048	2048	FALSE	Q5
2970	devstral-small-2-24b-instruct-2512-b200	EN	Q5_EN	3	88	1824	2485	2129	497	622	560	426	533	480	923	1155	1040	16384	config	15762	15887	2048	2048	FALSE	Q5
2971	devstral-small-2-24b-instruct-2512-b200	ET	Q1_ET	1	124	1887	2584	1688	517	646	582	338	422	380	855	1068	962	16384	config	15738	15867	2048	2048	FALSE	Q1
2972	devstral-small-2-24b-instruct-2512-b200	ET	Q1_ET	2	124	1887	2584	1688	517	646	582	338	422	380	855	1068	962	16384	config	15738	15867	2048	2048	FALSE	Q1
2973	devstral-small-2-24b-instruct-2512-b200	ET	Q1_ET	3	124	1887	2584	1688	517	646	582	338	422	380	855	1068	962	16384	config	15738	15867	2048	2048	FALSE	Q1
2974	devstral-small-2-24b-instruct-2512-b200	ET	Q2_ET	1	96	1862	2531	1396	507	633	570	280	349	314	787	982	884	16384	config	15751	15877	2048	2048	FALSE	Q2
2975	devstral-small-2-24b-instruct-2512-b200	ET	Q2_ET	2	96	1862	2531	1396	507	633	570	280	349	314	787	982	884	16384	config	15751	15877	2048	2048	FALSE	Q2
2976	devstral-small-2-24b-instruct-2512-b200	ET	Q2_ET	3	96	1862	2531	1396	507	633	570	280	349	314	787	982	884	16384	config	15751	15877	2048	2048	FALSE	Q2
2977	devstral-small-2-24b-instruct-2512-b200	ET	Q3_ET	1	81	1901	2555	2268	511	639	575	454	567	510	965	1206	1085	16384	config	15745	15873	2048	2048	FALSE	Q3
2978	devstral-small-2-24b-instruct-2512-b200	ET	Q3_ET	2	81	1901	2555	2268	511	639	575	454	567	510	965	1206	1085	16384	config	15745	15873	2048	2048	FALSE	Q3
2979	devstral-small-2-24b-instruct-2512-b200	ET	Q3_ET	3	81	1901	2555	2268	511	639	575	454	567	510	965	1206	1085	16384	config	15745	15873	2048	2048	FALSE	Q3
2980	devstral-small-2-24b-instruct-2512-b200	ET	Q4_ET	1	105	1843	2521	1743	505	631	568	349	436	392	854	1067	960	16384	config	15753	15879	2048	2048	FALSE	Q4
2981	devstral-small-2-24b-instruct-2512-b200	ET	Q4_ET	2	105	1843	2521	1651	505	631	568	331	413	372	836	1044	940	16384	config	15753	15879	2048	2048	FALSE	Q4
2982	devstral-small-2-24b-instruct-2512-b200	ET	Q4_ET	3	105	1843	2521	1651	505	631	568	331	413	372	836	1044	940	16384	config	15753	15879	2048	2048	FALSE	Q4
2983	devstral-small-2-24b-instruct-2512-b200	ET	Q5_ET	1	93	1824	2490	1827	498	623	560	366	457	412	864	1080	972	16384	config	15761	15886	2048	2048	FALSE	Q5
2984	devstral-small-2-24b-instruct-2512-b200	ET	Q5_ET	2	93	1824	2490	1827	498	623	560	366	457	412	864	1080	972	16384	config	15761	15886	2048	2048	FALSE	Q5
2985	devstral-small-2-24b-instruct-2512-b200	ET	Q5_ET	3	93	1824	2490	1827	498	623	560	366	457	412	864	1080	972	16384	config	15761	15886	2048	2048	FALSE	Q5
2986	devstral-small-2-24b-instruct-2512-b200	FI	Q1_FI	1	133	1887	2593	1867	519	649	584	374	467	420	893	1116	1004	16384	config	15735	15865	2048	2048	FALSE	Q1
2987	devstral-small-2-24b-instruct-2512-b200	FI	Q1_FI	2	133	1887	2593	1867	519	649	584	374	467	420	893	1116	1004	16384	config	15735	15865	2048	2048	FALSE	Q1
2988	devstral-small-2-24b-instruct-2512-b200	FI	Q1_FI	3	133	1887	2593	1867	519	649	584	374	467	420	893	1116	1004	16384	config	15735	15865	2048	2048	FALSE	Q1
2989	devstral-small-2-24b-instruct-2512-b200	FI	Q2_FI	1	100	1862	2535	2022	507	634	570	405	506	456	912	1140	1026	16384	config	15750	15877	2048	2048	FALSE	Q2
2990	devstral-small-2-24b-instruct-2512-b200	FI	Q2_FI	2	100	1862	2535	2022	507	634	570	405	506	456	912	1140	1026	16384	config	15750	15877	2048	2048	FALSE	Q2
2991	devstral-small-2-24b-instruct-2512-b200	FI	Q2_FI	3	100	1862	2535	2022	507	634	570	405	506	456	912	1140	1026	16384	config	15750	15877	2048	2048	FALSE	Q2
2992	devstral-small-2-24b-instruct-2512-b200	FI	Q3_FI	1	94	1901	2568	2259	514	642	578	452	565	508	966	1207	1086	16384	config	15742	15870	2048	2048	FALSE	Q3
2993	devstral-small-2-24b-instruct-2512-b200	FI	Q3_FI	2	94	1901	2568	2259	514	642	578	452	565	508	966	1207	1086	16384	config	15742	15870	2048	2048	FALSE	Q3
2994	devstral-small-2-24b-instruct-2512-b200	FI	Q3_FI	3	94	1901	2568	2259	514	642	578	452	565	508	966	1207	1086	16384	config	15742	15870	2048	2048	FALSE	Q3
2995	devstral-small-2-24b-instruct-2512-b200	FI	Q4_FI	1	101	1843	2517	1509	504	630	567	302	378	340	806	1008	907	16384	config	15754	15880	2048	2048	FALSE	Q4
2996	devstral-small-2-24b-instruct-2512-b200	FI	Q4_FI	2	101	1843	2517	2576	504	630	567	516	644	580	1020	1274	1147	16384	config	15754	15880	2048	2048	FALSE	Q4
2997	devstral-small-2-24b-instruct-2512-b200	FI	Q4_FI	3	101	1843	2517	2576	504	630	567	516	644	580	1020	1274	1147	16384	config	15754	15880	2048	2048	FALSE	Q4
2998	devstral-small-2-24b-instruct-2512-b200	FI	Q5_FI	1	91	1824	2488	1690	498	622	560	338	423	380	836	1045	940	16384	config	15762	15886	2048	2048	FALSE	Q5
2999	devstral-small-2-24b-instruct-2512-b200	FI	Q5_FI	2	91	1824	2488	1690	498	622	560	338	423	380	836	1045	940	16384	config	15762	15886	2048	2048	FALSE	Q5
3000	devstral-small-2-24b-instruct-2512-b200	FI	Q5_FI	3	91	1824	2488	1690	498	622	560	338	423	380	836	1045	940	16384	config	15762	15886	2048	2048	FALSE	Q5
3001	devstral-small-2-24b-instruct-2512-b200	FR	Q1_FR	1	159	1887	2619	1986	524	655	590	398	497	448	922	1152	1038	16384	config	15729	15860	2048	2048	FALSE	Q1
3002	devstral-small-2-24b-instruct-2512-b200	FR	Q1_FR	2	159	1887	2619	2364	524	655	590	473	591	532	997	1246	1122	16384	config	15729	15860	2048	2048	FALSE	Q1
3003	devstral-small-2-24b-instruct-2512-b200	FR	Q1_FR	3	159	1887	2619	2364	524	655	590	473	591	532	997	1246	1122	16384	config	15729	15860	2048	2048	FALSE	Q1
3004	devstral-small-2-24b-instruct-2512-b200	FR	Q2_FR	1	99	1862	2534	2166	507	634	570	434	542	488	941	1176	1058	16384	config	15750	15877	2048	2048	FALSE	Q2
3005	devstral-small-2-24b-instruct-2512-b200	FR	Q2_FR	2	99	1862	2534	2166	507	634	570	434	542	488	941	1176	1058	16384	config	15750	15877	2048	2048	FALSE	Q2
3006	devstral-small-2-24b-instruct-2512-b200	FR	Q2_FR	3	99	1862	2534	2166	507	634	570	434	542	488	941	1176	1058	16384	config	15750	15877	2048	2048	FALSE	Q2
3007	devstral-small-2-24b-instruct-2512-b200	FR	Q3_FR	1	127	1901	2601	2187	521	651	586	438	547	492	959	1198	1078	16384	config	15733	15863	2048	2048	FALSE	Q3
3008	devstral-small-2-24b-instruct-2512-b200	FR	Q3_FR	2	127	1901	2601	2173	521	651	586	435	544	490	956	1195	1076	16384	config	15733	15863	2048	2048	FALSE	Q3
3009	devstral-small-2-24b-instruct-2512-b200	FR	Q3_FR	3	127	1901	2601	2173	521	651	586	435	544	490	956	1195	1076	16384	config	15733	15863	2048	2048	FALSE	Q3
3010	devstral-small-2-24b-instruct-2512-b200	FR	Q4_FR	1	125	1843	2541	2198	509	636	572	440	550	495	949	1186	1067	16384	config	15748	15875	2048	2048	FALSE	Q4
3011	devstral-small-2-24b-instruct-2512-b200	FR	Q4_FR	2	125	1843	2541	2233	509	636	572	447	559	503	956	1195	1075	16384	config	15748	15875	2048	2048	FALSE	Q4
3012	devstral-small-2-24b-instruct-2512-b200	FR	Q4_FR	3	125	1843	2541	2233	509	636	572	447	559	503	956	1195	1075	16384	config	15748	15875	2048	2048	FALSE	Q4
3013	devstral-small-2-24b-instruct-2512-b200	FR	Q5_FR	1	112	1824	2509	1923	502	628	565	385	481	433	887	1109	998	16384	config	15756	15882	2048	2048	FALSE	Q5
3014	devstral-small-2-24b-instruct-2512-b200	FR	Q5_FR	2	112	1824	2509	2150	502	628	565	430	538	484	932	1166	1049	16384	config	15756	15882	2048	2048	FALSE	Q5
3015	devstral-small-2-24b-instruct-2512-b200	FR	Q5_FR	3	112	1824	2509	2150	502	628	565	430	538	484	932	1166	1049	16384	config	15756	15882	2048	2048	FALSE	Q5
3016	devstral-small-2-24b-instruct-2512-b200	DE	Q1_DE	1	133	1887	2593	2091	519	649	584	419	523	471	938	1172	1055	16384	config	15735	15865	2048	2048	FALSE	Q1
3017	devstral-small-2-24b-instruct-2512-b200	DE	Q1_DE	2	133	1887	2593	2277	519	649	584	456	570	513	975	1219	1097	16384	config	15735	15865	2048	2048	FALSE	Q1
3018	devstral-small-2-24b-instruct-2512-b200	DE	Q1_DE	3	133	1887	2593	2277	519	649	584	456	570	513	975	1219	1097	16384	config	15735	15865	2048	2048	FALSE	Q1
3019	devstral-small-2-24b-instruct-2512-b200	DE	Q2_DE	1	103	1862	2538	1991	508	635	572	399	498	448	907	1133	1020	16384	config	15749	15876	2048	2048	FALSE	Q2
3020	devstral-small-2-24b-instruct-2512-b200	DE	Q2_DE	2	103	1862	2538	2298	508	635	572	460	575	518	968	1210	1090	16384	config	15749	15876	2048	2048	FALSE	Q2
3021	devstral-small-2-24b-instruct-2512-b200	DE	Q2_DE	3	103	1862	2538	2298	508	635	572	460	575	518	968	1210	1090	16384	config	15749	15876	2048	2048	FALSE	Q2
3022	devstral-small-2-24b-instruct-2512-b200	DE	Q3_DE	1	107	1901	2581	2370	517	646	582	474	593	534	991	1239	1116	16384	config	15738	15867	2048	2048	FALSE	Q3
3023	devstral-small-2-24b-instruct-2512-b200	DE	Q3_DE	2	107	1901	2581	2189	517	646	582	438	548	493	955	1194	1075	16384	config	15738	15867	2048	2048	FALSE	Q3
3024	devstral-small-2-24b-instruct-2512-b200	DE	Q3_DE	3	107	1901	2581	2189	517	646	582	438	548	493	955	1194	1075	16384	config	15738	15867	2048	2048	FALSE	Q3
3025	devstral-small-2-24b-instruct-2512-b200	DE	Q4_DE	1	111	1843	2527	2466	506	632	569	494	617	556	1000	1249	1125	16384	config	15752	15878	2048	2048	FALSE	Q4
3026	devstral-small-2-24b-instruct-2512-b200	DE	Q4_DE	2	111	1843	2527	2353	506	632	569	471	589	530	977	1221	1099	16384	config	15752	15878	2048	2048	FALSE	Q4
3027	devstral-small-2-24b-instruct-2512-b200	DE	Q4_DE	3	111	1843	2527	2353	506	632	569	471	589	530	977	1221	1099	16384	config	15752	15878	2048	2048	FALSE	Q4
3028	devstral-small-2-24b-instruct-2512-b200	DE	Q5_DE	1	94	1824	2491	2633	499	623	561	527	659	593	1026	1282	1154	16384	config	15761	15885	2048	2048	FALSE	Q5
3029	devstral-small-2-24b-instruct-2512-b200	DE	Q5_DE	2	94	1824	2491	2558	499	623	561	512	640	576	1011	1263	1137	16384	config	15761	15885	2048	2048	FALSE	Q5
3030	devstral-small-2-24b-instruct-2512-b200	DE	Q5_DE	3	94	1824	2491	2558	499	623	561	512	640	576	1011	1263	1137	16384	config	15761	15885	2048	2048	FALSE	Q5
3031	devstral-small-2-24b-instruct-2512-b200	EL	Q1_EL	1	129	1887	2589	2103	518	648	583	421	526	474	939	1174	1057	16384	config	15736	15866	2048	2048	FALSE	Q1
3032	devstral-small-2-24b-instruct-2512-b200	EL	Q1_EL	2	129	1887	2589	2103	518	648	583	421	526	474	939	1174	1057	16384	config	15736	15866	2048	2048	FALSE	Q1
3033	devstral-small-2-24b-instruct-2512-b200	EL	Q1_EL	3	129	1887	2589	2103	518	648	583	421	526	474	939	1174	1057	16384	config	15736	15866	2048	2048	FALSE	Q1
3034	devstral-small-2-24b-instruct-2512-b200	EL	Q2_EL	1	96	1862	2531	2016	507	633	570	404	504	454	911	1137	1024	16384	config	15751	15877	2048	2048	FALSE	Q2
3035	devstral-small-2-24b-instruct-2512-b200	EL	Q2_EL	2	96	1862	2531	2342	507	633	570	469	586	528	976	1219	1098	16384	config	15751	15877	2048	2048	FALSE	Q2
3036	devstral-small-2-24b-instruct-2512-b200	EL	Q2_EL	3	96	1862	2531	2342	507	633	570	469	586	528	976	1219	1098	16384	config	15751	15877	2048	2048	FALSE	Q2
3037	devstral-small-2-24b-instruct-2512-b200	EL	Q3_EL	1	120	1901	2594	2096	519	649	584	420	524	472	939	1173	1056	16384	config	15735	15865	2048	2048	FALSE	Q3
3038	devstral-small-2-24b-instruct-2512-b200	EL	Q3_EL	2	120	1901	2594	2096	519	649	584	420	524	472	939	1173	1056	16384	config	15735	15865	2048	2048	FALSE	Q3
3039	devstral-small-2-24b-instruct-2512-b200	EL	Q3_EL	3	120	1901	2594	2096	519	649	584	420	524	472	939	1173	1056	16384	config	15735	15865	2048	2048	FALSE	Q3
3040	devstral-small-2-24b-instruct-2512-b200	EL	Q4_EL	1	115	1843	2531	1682	507	633	570	337	421	379	844	1054	949	16384	config	15751	15877	2048	2048	FALSE	Q4
3041	devstral-small-2-24b-instruct-2512-b200	EL	Q4_EL	2	115	1843	2531	1682	507	633	570	337	421	379	844	1054	949	16384	config	15751	15877	2048	2048	FALSE	Q4
3042	devstral-small-2-24b-instruct-2512-b200	EL	Q4_EL	3	115	1843	2531	1682	507	633	570	337	421	379	844	1054	949	16384	config	15751	15877	2048	2048	FALSE	Q4
3043	devstral-small-2-24b-instruct-2512-b200	EL	Q5_EL	1	126	1824	2523	2146	505	631	568	430	537	484	935	1168	1052	16384	config	15753	15879	2048	2048	FALSE	Q5
3044	devstral-small-2-24b-instruct-2512-b200	EL	Q5_EL	2	126	1824	2523	2312	505	631	568	463	578	520	968	1209	1088	16384	config	15753	15879	2048	2048	FALSE	Q5
3045	devstral-small-2-24b-instruct-2512-b200	EL	Q5_EL	3	126	1824	2523	2312	505	631	568	463	578	520	968	1209	1088	16384	config	15753	15879	2048	2048	FALSE	Q5
3046	devstral-small-2-24b-instruct-2512-b200	HU	Q1_HU	1	122	1887	2582	2759	517	646	582	552	690	621	1069	1336	1203	16384	config	15738	15867	2048	2048	FALSE	Q1
3047	devstral-small-2-24b-instruct-2512-b200	HU	Q1_HU	2	122	1887	2582	2179	517	646	582	436	545	490	953	1191	1072	16384	config	15738	15867	2048	2048	FALSE	Q1
3048	devstral-small-2-24b-instruct-2512-b200	HU	Q1_HU	3	122	1887	2582	2179	517	646	582	436	545	490	953	1191	1072	16384	config	15738	15867	2048	2048	FALSE	Q1
3049	devstral-small-2-24b-instruct-2512-b200	HU	Q2_HU	1	98	1862	2533	1641	507	634	570	329	411	370	836	1045	940	16384	config	15750	15877	2048	2048	FALSE	Q2
